year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11180	490	North Carolina St.	-	Opponent Totals	-	-	-	122	 	1,442	695	4,230	0.177	1,359	127	253	1,768	58	435	53	1,844.5	63
2013	11180	494	North Dakota	-	Totals	-	-	-	121	 	1,559	715	4,329	0.195	1,487	154	224	1,832	48	429	63	1,975.5	26
2013	11180	494	North Dakota	-	Opponent Totals	-	-	-	121	 	1,495	657	4,270	0.196	1,400	135	206	1,760	60	460	71	1,920.0	22
2013	11180	493	North Dakota St.	-	Totals	-	-	-	117	 	1,506	546	4,491	0.214	1,427	111	228	2,075	81	343	61	1,869.5	34
2013	11180	493	North Dakota St.	-	Opponent Totals	-	-	-	117	 	1,609	660	4,605	0.206	1,511	172	198	2,184	44	288	71	1,969.0	32
2013	11180	2711	North Florida	-	Totals	-	-	-	130	 	1,787	762	4,985	0.206	1,675	168	265	2,225	44	392	56	2,195.0	48
2013	11180	2711	North Florida	-	Opponent Totals	-	-	-	130	 	1,463	682	4,724	0.165	1,359	126	201	2,102	74	405	64	1,865.5	40
2013	11180	497	North Texas	-	Totals	-	-	-	136	 	1,751	729	4,647	0.220	1,630	131	156	1,901	114	482	72	2,237.0	50
2013	11180	497	North Texas	-	Opponent Totals	-	-	-	136	 	1,707	932	4,883	0.159	1,579	130	257	1,805	44	448	61	2,105.0	43
2013	11180	500	Northeastern	-	Totals	-	-	-	96	 	1,353	548	3,533	0.228	1,262	144	153	1,539	53	268	26	1,684.0	22
2013	11180	500	Northeastern	-	Opponent Totals	-	-	-	96	 	1,102	519	3,405	0.171	1,028	100	160	1,379	31	332	46	1,399.0	33
2013	11180	501	Northern Ariz.	-	Totals	-	-	-	117	 	1,565	529	4,300	0.241	1,465	137	136	1,824	51	492	51	1,999.0	21
2013	11180	501	Northern Ariz.	-	Opponent Totals	-	-	-	117	 	1,557	790	4,488	0.171	1,494	109	173	1,871	46	483	55	1,953.5	36
2013	11180	502	Northern Colo.	-	Totals	-	-	-	129	 	1,750	629	4,490	0.250	1,631	160	212	2,044	46	468	62	2,190.0	34
2013	11180	502	Northern Colo.	-	Opponent Totals	-	-	-	129	 	1,612	739	4,758	0.183	1,469	130	240	1,810	47	396	76	1,987.0	17
2013	11180	503	Northern Ill.	-	Totals	-	-	-	137	 	1,791	739	5,109	0.206	1,665	175	246	2,248	78	383	85	2,235.5	49
2013	11180	503	Northern Ill.	-	Opponent Totals	-	-	-	137	 	1,670	724	4,942	0.191	1,592	150	252	2,241	77	386	51	2,090.0	41
2013	11180	505	Northern Ky.	-	Totals	-	-	-	119	 	1,676	597	4,391	0.246	1,550	163	233	1,893	39	337	50	2,046.5	25
2013	11180	505	Northern Ky.	-	Opponent Totals	-	-	-	119	 	1,459	666	4,314	0.184	1,363	115	219	1,831	51	353	59	1,801.5	36
2013	11180	509	Northwestern	-	Totals	-	-	-	114	 	1,485	597	4,074	0.218	1,414	133	205	1,748	68	334	44	1,853.0	25
2013	11180	509	Northwestern	-	Opponent Totals	-	-	-	114	 	1,516	617	4,166	0.216	1,454	126	237	1,709	70	414	40	1,919.0	25
2013	11180	508	Northwestern St.	-	Totals	-	-	-	-	-	122	 	1,474	730	4,424	0.168	1,364	206	208	1,864	62	366	46	1,925.0	17
2013	11180	508	Northwestern St.	-	Opponent Totals	-	-	-	-	-	122	 	1,416	707	4,234	0.167	1,330	128	207	1,920	38	430	42	1,797.0	33
2013	11180	513	Notre Dame	-	Totals	-	-	-	114	 	1,567	546	3,996	0.256	1,466	108	253	1,632	83	447	52	1,981.5	16
2013	11180	513	Notre Dame	-	Opponent Totals	-	-	-	114	 	1,383	626	3,922	0.193	1,312	97	184	1,641	67	380	42	1,737.0	32
2013	11180	514	Oakland	-	Totals	-	-	-	-	-	115	 	1,559	620	4,602	0.204	1,468	112	200	2,142	39	351	48	1,885.5	21
2013	11180	514	Oakland	-	Opponent Totals	-	-	-	-	-	115	 	1,471	584	4,484	0.198	1,409	129	189	2,111	61	378	65	1,850.0	20
2013	11180	519	Ohio	-	Totals	-	-	-	110	 	1,490	565	4,004	0.231	1,376	115	207	1,786	45	514	35	1,907.0	29
2013	11180	519	Ohio	-	Opponent Totals	-	-	-	110	 	1,356	653	4,076	0.172	1,275	97	175	1,668	45	360	45	1,678.0	38
2013	11180	518	Ohio St.	-	Totals	-	-	-	129	 	1,764	636	4,382	0.257	1,655	139	246	1,841	108	373	67	2,197.5	40
2013	11180	518	Ohio St.	-	Opponent Totals	-	-	-	129	 	1,638	664	4,425	0.220	1,537	130	256	1,707	70	344	64	2,010.0	38
2013	11180	522	Oklahoma	-	Totals	-	-	-	116	 	1,475	551	4,128	0.224	1,372	125	165	1,800	61	480	69	1,901.0	19
2013	11180	522	Oklahoma	-	Opponent Totals	-	-	-	116	 	1,606	695	4,466	0.204	1,503	116	209	1,824	46	421	40	1,978.5	41
2013	11180	433	Ole Miss	-	Totals	-	-	-	107	 	1,384	579	3,800	0.212	1,287	126	187	1,551	56	333	64	1,732.5	33
2013	11180	433	Ole Miss	-	Opponent Totals	-	-	-	107	 	1,425	548	3,757	0.233	1,346	103	179	1,645	59	265	42	1,719.5	28
2013	11180	464	Omaha	-	Totals	-	-	-	104	 	1,183	580	3,691	0.163	1,111	153	239	1,558	28	335	49	1,531.5	37
2013	11180	464	Omaha	-	Opponent Totals	-	-	-	104	 	1,326	531	3,655	0.218	1,254	147	180	1,695	35	297	31	1,656.5	20
2013	11180	527	Oral Roberts	-	Totals	-	-	-	120	 	1,541	653	4,297	0.207	1,458	140	185	1,923	51	575	40	2,019.5	31
2013	11180	527	Oral Roberts	-	Opponent Totals	-	-	-	120	 	1,517	740	4,522	0.172	1,389	128	201	1,805	56	376	51	1,889.0	29
2013	11180	529	Oregon	-	Totals	-	-	-	123	 	1,962	684	4,424	0.289	1,833	167	223	1,867	56	324	44	2,347.0	24
2013	11180	529	Oregon	-	Opponent Totals	-	-	-	123	 	1,397	557	4,099	0.205	1,303	82	197	1,480	68	579	60	1,836.5	16
2013	11180	528	Oregon St.	-	Totals	-	-	-	-	-	118	 	1,438	644	4,259	0.186	1,307	143	194	1,777	90	444	62	1,893.0	17
2013	11180	528	Oregon St.	-	Opponent Totals	-	-	-	-	-	118	 	1,592	667	4,360	0.212	1,482	155	205	1,851	43	442	49	2,011.0	20
2013	11180	534	Pacific	-	Totals	-	-	-	126	 	1,647	645	4,778	0.210	1,555	137	192	2,227	49	469	39	2,067.5	32
2013	11180	534	Pacific	-	Opponent Totals	-	-	-	126	 	1,524	699	4,851	0.170	1,428	149	222	2,133	50	495	68	1,970.5	28
2013	11180	540	Penn	-	Totals	-	-	-	96	 	1,283	565	4,098	0.175	1,180	88	125	2,067	47	300	40	1,568.0	36
2013	11180	540	Penn	-	Opponent Totals	-	-	-	96	 	1,208	527	4,046	0.168	1,119	85	152	2,006	39	334	48	1,499.0	29
2013	11180	539	Penn St.	-	Totals	-	-	-	-	-	125	 	1,788	514	4,222	0.302	1,635	196	314	1,787	103	547	49	2,360.5	16
2013	11180	539	Penn St.	-	Opponent Totals	-	-	-	-	-	125	 	1,346	800	4,242	0.129	1,286	97	193	1,663	47	355	53	1,667.5	32
2013	11180	541	Pepperdine	-	Totals	-	-	-	-	-	119	 	1,728	599	4,401	0.257	1,625	143	198	1,843	38	422	33	2,120.0	15
2013	11180	541	Pepperdine	-	Opponent Totals	-	-	-	-	-	119	 	1,546	605	4,344	0.217	1,459	137	166	1,762	49	432	72	1,948.0	22
2013	11180	545	Pittsburgh	-	Totals	-	-	-	112	 	1,476	620	4,209	0.203	1,375	156	210	1,809	62	357	57	1,872.5	37
2013	11180	545	Pittsburgh	-	Opponent Totals	-	-	-	112	 	1,405	557	4,098	0.207	1,310	108	191	1,767	50	412	69	1,769.0	29
2013	11180	551	Portland	-	Totals	-	-	-	111	 	1,284	629	3,641	0.180	1,210	107	167	1,391	31	366	59	1,605.0	16
2013	11180	551	Portland	-	Opponent Totals	-	-	-	111	 	1,521	553	3,724	0.260	1,428	197	194	1,460	53	359	62	1,950.5	18
2013	11180	550	Portland St.	-	Totals	-	-	-	115	 	1,524	669	4,350	0.197	1,433	168	196	1,977	44	440	51	1,956.0	10
2013	11180	550	Portland St.	-	Opponent Totals	-	-	-	115	 	1,347	642	4,296	0.164	1,252	129	186	1,863	45	466	95	1,754.0	29
2013	11180	553	Prairie View	-	Totals	-	-	-	126	 	1,344	772	3,902	0.147	1,216	191	163	1,529	55	150	19	1,665.0	40
2013	11180	553	Prairie View	-	Opponent Totals	-	-	-	126	 	1,489	658	3,876	0.214	1,331	182	224	1,435	98	376	53	1,957.0	32
2013	11180	1320	Presbyterian	-	Totals	-	-	-	106	 	1,357	643	3,932	0.182	1,265	130	164	1,681	50	280	55	1,677.0	21
2013	11180	1320	Presbyterian	-	Opponent Totals	-	-	-	106	 	1,323	532	3,794	0.208	1,220	135	178	1,648	81	307	66	1,692.5	25
2013	11180	554	Princeton	-	Totals	-	-	-	93	 	1,206	445	3,425	0.222	1,127	93	101	1,484	33	327	40	1,495.5	24
2013	11180	554	Princeton	-	Opponent Totals	-	-	-	93	 	1,275	534	3,553	0.209	1,187	150	171	1,543	35	306	41	1,613.0	27
2013	11180	556	Providence	-	Totals	-	-	-	105	 	1,043	640	3,688	0.109	973	132	166	1,527	34	212	52	1,315.0	35
2013	11180	556	Providence	-	Opponent Totals	-	-	-	105	 	1,421	463	3,651	0.262	1,318	171	204	1,723	40	342	36	1,803.0	28
2013	11180	559	Purdue	-	Totals	-	-	-	-	-	127	 	1,703	642	4,347	0.244	1,604	129	199	1,916	74	456	89	2,134.0	38
2013	11180	559	Purdue	-	Opponent Totals	-	-	-	-	-	127	 	1,583	718	4,527	0.191	1,445	133	253	1,713	41	384	54	1,949.0	14
2013	11180	562	Quinnipiac	-	Totals	-	-	-	82	 	653	509	2,457	0.059	599	85	194	882	25	206	40	866.0	12
2013	11180	562	Quinnipiac	-	Opponent Totals	-	-	-	82	 	1,018	389	2,451	0.257	949	177	180	1,159	32	254	18	1,354.0	18
2013	11180	563	Radford	-	Totals	-	-	-	116	 	1,434	668	4,245	0.180	1,327	171	177	1,835	38	372	60	1,829.0	51
2013	11180	563	Radford	-	Opponent Totals	-	-	-	116	 	1,393	662	4,181	0.175	1,277	139	205	1,878	52	353	57	1,760.5	60
2013	11180	572	Rhode Island	-	Totals	-	-	-	-	-	108	 	1,222	638	3,941	0.148	1,129	127	213	1,605	21	324	37	1,532.0	30
2013	11180	572	Rhode Island	-	Opponent Totals	-	-	-	-	-	108	 	1,351	561	3,795	0.208	1,253	165	176	1,758	14	416	66	1,738.0	10
2013	11180	574	Rice	-	Totals	-	-	-	114	 	1,590	613	4,323	0.226	1,500	95	155	1,976	59	394	49	1,941.0	28
2013	11180	574	Rice	-	Opponent Totals	-	-	-	114	 	1,476	658	4,409	0.186	1,395	117	199	1,818	71	366	73	1,847.0	23
2013	11180	576	Rider	-	Totals	-	-	-	110	 	1,293	508	4,222	0.186	1,196	138	189	1,932	46	201	66	1,577.5	72
2013	11180	576	Rider	-	Opponent Totals	-	-	-	110	 	1,431	571	4,366	0.197	1,332	154	197	2,032	54	258	48	1,768.0	62
2013	11180	579	Robert Morris	-	Totals	-	-	-	118	 	1,339	613	4,064	0.179	1,270	135	166	1,750	38	451	51	1,737.5	39
2013	11180	579	Robert Morris	-	Opponent Totals	-	-	-	118	 	1,570	745	4,364	0.189	1,454	141	216	1,755	44	354	76	1,932.0	52
2013	11180	587	Rutgers	-	Totals	-	-	-	-	-	115	 	1,535	620	4,348	0.210	1,435	150	225	1,926	25	325	21	1,872.5	29
2013	11180	587	Rutgers	-	Opponent Totals	-	-	-	-	-	115	 	1,416	581	4,222	0.198	1,330	131	181	1,892	51	357	58	1,776.5	60
2013	11180	660	SIUE	-	Totals	-	-	-	101	 	1,215	607	3,815	0.159	1,125	106	143	1,680	42	313	56	1,519.5	22
2013	11180	660	SIUE	-	Opponent Totals	-	-	-	101	 	1,338	587	3,860	0.195	1,250	120	177	1,796	53	277	26	1,649.5	33
2013	11180	663	SMU	-	Totals	-	-	-	-	-	117	 	1,489	681	4,232	0.191	1,378	156	253	1,653	49	409	39	1,898.5	24
2013	11180	663	SMU	-	Opponent Totals	-	-	-	-	-	117	 	1,500	581	4,056	0.227	1,410	137	220	1,748	49	475	45	1,923.5	19
2013	11180	102	Sacramento St.	-	Totals	-	-	-	119	 	1,417	623	4,477	0.177	1,325	165	216	1,853	71	549	54	1,927.5	18
2013	11180	102	Sacramento St.	-	Opponent Totals	-	-	-	119	 	1,576	687	4,415	0.201	1,490	138	226	2,044	37	517	46	2,009.5	32
2013	11180	590	Sacred Heart	-	Totals	-	-	-	104	 	1,313	759	3,737	0.148	1,237	149	255	1,576	37	104	33	1,551.0	44
2013	11180	590	Sacred Heart	-	Opponent Totals	-	-	-	104	 	1,131	417	3,301	0.216	1,049	128	209	1,380	52	596	56	1,609.0	32
2013	11180	600	Saint Francis (PA)	-	Totals	-	-	-	117	 	1,445	714	3,936	0.186	1,329	213	320	1,623	24	236	53	1,800.0	49
2013	11180	600	Saint Francis (PA)	-	Opponent Totals	-	-	-	117	 	1,209	525	3,637	0.188	1,131	184	224	1,554	43	321	19	1,596.5	20
2013	11180	609	Saint Louis	-	Totals	-	-	-	109	 	1,344	689	4,200	0.156	1,254	116	278	1,862	22	343	41	1,653.5	31
2013	11180	609	Saint Louis	-	Opponent Totals	-	-	-	109	 	1,317	556	4,021	0.189	1,257	118	237	1,855	46	418	50	1,690.0	34
2013	11180	617	Saint Peter's	-	Totals	-	-	-	105	 	930	582	3,707	0.094	875	132	181	1,511	42	172	42	1,190.0	52
2013	11180	617	Saint Peter's	-	Opponent Totals	-	-	-	105	 	1,508	487	3,712	0.275	1,415	221	204	1,946	47	287	38	1,919.5	26
2013	11180	624	Sam Houston St.	-	Totals	-	-	-	-	-	113	 	1,492	666	4,269	0.193	1,390	180	203	1,966	41	410	37	1,918.0	27
2013	11180	624	Sam Houston St.	-	Opponent Totals	-	-	-	-	-	113	 	1,254	669	4,201	0.139	1,182	112	188	1,809	38	389	36	1,598.5	30
2013	11180	625	Samford	-	Totals	-	-	-	116	 	1,658	614	4,175	0.250	1,545	141	234	1,792	75	283	89	2,015.5	24
2013	11180	625	Samford	-	Opponent Totals	-	-	-	116	 	1,284	615	3,939	0.170	1,197	87	189	1,619	51	295	54	1,569.5	38
2013	11180	627	San Diego	-	Totals	-	-	-	111	 	1,593	638	4,077	0.234	1,508	111	121	1,770	85	323	58	1,950.5	50
2013	11180	627	San Diego	-	Opponent Totals	-	-	-	111	 	1,333	608	3,950	0.184	1,248	107	206	1,516	64	398	67	1,703.0	24
2013	11180	626	San Diego St.	-	Totals	-	-	-	-	-	123	 	1,738	675	4,372	0.243	1,577	150	240	1,805	31	541	57	2,189.5	27
2013	11180	626	San Diego St.	-	Opponent Totals	-	-	-	-	-	123	 	1,421	659	4,201	0.181	1,308	139	181	1,641	54	422	55	1,825.0	31
2013	11180	629	San Francisco	-	Totals	-	-	-	-	-	110	 	1,406	509	3,933	0.228	1,300	122	159	1,723	83	280	32	1,751.0	12
2013	11180	629	San Francisco	-	Opponent Totals	-	-	-	-	-	110	 	1,522	637	4,227	0.209	1,402	151	194	1,749	38	367	32	1,894.5	12
2013	11180	630	San Jose St.	-	Totals	-	-	-	-	-	107	 	1,386	642	4,004	0.186	1,301	141	210	1,690	39	345	39	1,738.5	42
2013	11180	630	San Jose St.	-	Opponent Totals	-	-	-	-	-	107	 	1,324	556	3,810	0.202	1,225	126	204	1,723	47	383	45	1,688.5	40
2013	11180	631	Santa Clara	-	Totals	-	-	-	-	-	127	 	1,684	708	4,421	0.221	1,595	181	284	1,774	51	365	55	2,098.5	17
2013	11180	631	Santa Clara	-	Opponent Totals	-	-	-	-	-	127	 	1,493	591	4,151	0.217	1,370	162	186	1,698	58	476	68	1,951.0	25
2013	11180	632	Savannah St.	-	Totals	-	-	-	105	 	669	667	2,788	0.001	613	92	196	1,072	22	106	51	836.0	61
2013	11180	632	Savannah St.	-	Opponent Totals	-	-	-	105	 	1,312	310	2,823	0.355	1,156	287	247	1,279	51	274	38	1,787.0	6
2013	11180	1356	Seattle	-	Totals	-	-	-	-	-	111	 	1,279	736	3,805	0.143	1,193	143	198	1,582	16	266	31	1,571.0	27
2013	11180	1356	Seattle	-	Opponent Totals	-	-	-	-	-	111	 	1,347	532	3,658	0.223	1,270	133	227	1,527	56	484	44	1,778.0	45
2013	11180	635	Seton Hall	-	Totals	-	-	-	112	 	1,464	581	4,137	0.213	1,348	109	129	1,955	73	372	59	1,832.0	34
2013	11180	635	Seton Hall	-	Opponent Totals	-	-	-	112	 	1,411	700	4,395	0.162	1,324	117	190	1,769	64	388	60	1,786.0	28
2013	11180	639	Siena	-	Totals	-	-	-	-	-	124	 	1,706	690	4,696	0.216	1,574	157	267	2,104	37	358	33	2,079.0	52
2013	11180	639	Siena	-	Opponent Totals	-	-	-	-	-	124	 	1,405	636	4,525	0.170	1,296	142	183	1,883	47	391	65	1,789.5	50
2013	11180	646	South Ala.	-	Totals	-	-	-	-	-	116	 	1,475	629	4,127	0.205	1,367	144	214	1,747	36	356	45	1,833.0	40
2013	11180	646	South Ala.	-	Opponent Totals	-	-	-	-	-	116	 	1,471	603	4,095	0.212	1,351	133	220	1,745	70	378	56	1,863.0	49
2013	11180	648	South Carolina	-	Totals	-	-	-	110	 	1,486	518	3,800	0.255	1,388	107	185	1,604	48	282	39	1,782.0	15
2013	11180	648	South Carolina	-	Opponent Totals	-	-	-	110	 	1,468	520	3,841	0.247	1,365	107	229	1,569	66	312	58	1,797.0	37
2013	11180	647	South Carolina St.	-	Totals	-	-	-	88	 	984	483	2,669	0.188	887	108	190	1,141	37	287	34	1,272.5	30
2013	11180	647	South Carolina St.	-	Opponent Totals	-	-	-	88	 	1,084	457	2,863	0.219	959	176	174	1,070	28	228	50	1,402.0	58
2013	11180	650	South Dakota	-	Totals	-	-	-	110	 	1,410	583	4,009	0.206	1,296	138	193	1,699	30	396	78	1,776.0	18
2013	11180	650	South Dakota	-	Opponent Totals	-	-	-	110	 	1,380	598	4,014	0.195	1,305	133	179	1,748	40	308	61	1,707.0	24
2013	11180	649	South Dakota St.	-	Totals	-	-	-	116	 	1,474	524	4,437	0.214	1,378	109	99	2,066	63	486	42	1,889.0	19
2013	11180	649	South Dakota St.	-	Opponent Totals	-	-	-	116	 	1,635	735	4,758	0.406	1,548	145	197	2,182	60	316	66	1,998.0	27
2013	11180	651	South Fla.	-	Totals	-	-	-	126	 	1,694	687	4,488	0.224	1,613	149	181	1,952	55	489	85	2,142.5	54
2013	11180	651	South Fla.	-	Opponent Totals	-	-	-	126	 	1,594	690	4,577	0.198	1,473	153	230	1,835	40	395	70	1,984.5	23
2013	11180	654	Southeast Mo. St.	-	Totals	-	-	-	134	 	1,682	646	5,214	0.199	1,572	158	142	2,392	85	423	49	2,136.5	27
2013	11180	654	Southeast Mo. St.	-	Opponent Totals	-	-	-	134	 	1,824	838	5,455	0.181	1,745	145	213	2,558	65	355	76	2,211.5	36
2013	11180	655	Southeastern La.	-	Totals	-	-	-	113	 	1,278	577	3,904	0.180	1,163	119	219	1,656	51	342	52	1,619.0	8
2013	11180	655	Southeastern La.	-	Opponent Totals	-	-	-	113	 	1,457	627	4,008	0.207	1,376	189	263	1,753	40	229	29	1,800.5	12
2013	11180	657	Southern California	-	Totals	-	-	-	-	-	122	 	1,781	579	4,550	0.264	1,661	155	239	1,966	102	336	60	2,206.0	18
2013	11180	657	Southern California	-	Opponent Totals	-	-	-	-	-	122	 	1,504	698	4,417	0.182	1,422	93	236	1,887	38	419	47	1,844.5	20
2013	11180	659	Southern Ill.	-	Totals	-	-	-	-	-	111	 	1,524	566	4,041	0.237	1,432	126	163	1,751	50	498	68	1,949.0	34
2013	11180	659	Southern Ill.	-	Opponent Totals	-	-	-	-	-	111	 	1,404	667	4,106	0.179	1,347	93	168	1,719	30	370	40	1,712.0	31
2013	11180	664	Southern Miss.	-	Totals	-	-	-	101	 	1,253	599	3,616	0.181	1,174	74	97	1,477	50	285	52	1,519.5	38
2013	11180	664	Southern Miss.	-	Opponent Totals	-	-	-	101	 	1,375	539	3,628	0.230	1,276	108	143	1,500	60	334	44	1,710.0	39
2013	11180	665	Southern U.	-	Totals	-	-	-	99	 	780	600	2,906	0.062	701	111	174	1,145	48	236	87	1,057.0	72
2013	11180	665	Southern U.	-	Opponent Totals	-	-	-	99	 	1,175	528	3,039	0.213	1,067	207	210	1,317	57	170	42	1,524.0	42
2013	11180	667	Southern Utah	-	Totals	-	-	-	117	 	1,343	625	3,838	0.187	1,241	109	241	1,530	53	512	57	1,761.0	24
2013	11180	667	Southern Utah	-	Opponent Totals	-	-	-	117	 	1,495	683	4,009	0.203	1,401	168	200	1,674	36	382	51	1,890.0	26
2013	11180	599	St. Francis Brooklyn	-	Totals	-	-	-	120	 	1,128	627	3,942	0.127	1,057	141	174	1,556	25	362	52	1,475.0	56
2013	11180	599	St. Francis Brooklyn	-	Opponent Totals	-	-	-	120	 	1,652	624	4,104	0.250	1,558	221	281	1,866	46	397	41	2,117.5	42
2013	11180	603	St. John's (NY)	-	Totals	-	-	-	116	 	1,508	653	3,882	0.220	1,403	165	171	1,534	53	358	48	1,905.0	19
2013	11180	603	St. John's (NY)	-	Opponent Totals	-	-	-	116	 	1,350	642	3,804	0.186	1,266	136	207	1,417	66	377	39	1,740.5	12
2013	11180	610	St. Mary's (CA)	-	Totals	-	-	-	101	 	1,473	484	3,837	0.258	1,400	156	198	1,511	44	381	56	1,863.5	19
2013	11180	610	St. Mary's (CA)	-	Opponent Totals	-	-	-	101	 	1,353	509	3,663	0.230	1,265	91	141	1,558	71	353	61	1,691.5	21
2013	11180	674	Stanford	-	Totals	-	-	-	-	-	125	 	1,781	530	4,556	0.275	1,648	121	191	2,159	62	614	71	2,271.0	16
2013	11180	674	Stanford	-	Opponent Totals	-	-	-	-	-	125	 	1,603	781	4,896	0.168	1,499	117	206	1,981	41	343	50	1,932.5	18
2013	11180	676	Stephen F. Austin	-	Totals	-	-	-	134	 	1,634	850	4,942	0.159	1,539	164	206	2,108	47	531	90	2,110.5	27
2013	11180	676	Stephen F. Austin	-	Opponent Totals	-	-	-	134	 	1,607	830	4,887	0.159	1,524	138	276	2,110	50	505	79	2,047.5	22
2013	11180	678	Stetson	-	Totals	-	-	-	-	-	125	 	1,255	744	4,284	0.119	1,160	129	269	1,725	29	377	60	1,601.5	36
2013	11180	678	Stetson	-	Opponent Totals	-	-	-	-	-	125	 	1,609	687	4,333	0.213	1,469	204	273	2,009	59	413	45	2,078.5	39
2013	11180	683	Stony Brook	-	Totals	-	-	-	-	-	93	 	1,157	531	3,189	0.196	1,069	110	178	1,389	58	204	55	1,427.0	36
2013	11180	683	Stony Brook	-	Opponent Totals	-	-	-	-	-	93	 	1,078	528	3,239	0.170	985	112	185	1,266	42	242	29	1,353.0	30
2013	11180	688	Syracuse	-	Totals	-	-	-	114	 	1,342	595	3,696	0.202	1,274	122	175	1,430	58	454	42	1,749.0	21
2013	11180	688	Syracuse	-	Opponent Totals	-	-	-	114	 	1,527	640	3,920	0.226	1,430	195	204	1,547	51	308	29	1,927.0	23
2013	11180	698	TCU	-	Totals	-	-	-	97	 	1,227	440	3,422	0.230	1,122	134	138	1,481	40	352	44	1,577.0	33
2013	11180	698	TCU	-	Opponent Totals	-	-	-	97	 	1,284	592	3,628	0.191	1,189	138	149	1,526	52	273	44	1,610.5	28
2013	11180	690	Temple	-	Totals	-	-	-	109	 	1,370	586	4,154	0.189	1,298	152	170	1,951	36	265	51	1,690.5	20
2013	11180	690	Temple	-	Opponent Totals	-	-	-	109	 	1,393	573	4,171	0.197	1,307	125	201	1,902	46	469	63	1,798.5	31
2013	11180	694	Tennessee	-	Totals	-	-	-	119	 	1,670	585	4,337	0.250	1,555	98	259	1,921	86	471	57	2,089.5	25
2013	11180	694	Tennessee	-	Opponent Totals	-	-	-	119	 	1,463	672	4,321	0.183	1,361	74	197	1,810	74	386	45	1,804.0	34
2013	11180	691	Tennessee St.	-	Totals	-	-	-	118	 	1,527	758	4,230	0.182	1,411	178	258	1,710	35	268	46	1,874.0	26
2013	11180	691	Tennessee St.	-	Opponent Totals	-	-	-	118	 	1,342	592	3,909	0.192	1,254	121	215	1,628	61	338	63	1,693.0	31
2013	11180	692	Tennessee Tech	-	Totals	-	-	-	99	 	958	528	3,329	0.129	908	95	110	1,410	88	324	70	1,303.0	48
2013	11180	692	Tennessee Tech	-	Opponent Totals	-	-	-	99	 	1,352	587	3,619	0.211	1,249	160	157	1,642	42	267	44	1,687.5	31
2013	11180	703	Texas	-	Totals	-	-	-	115	 	1,639	408	3,789	0.325	1,515	144	214	1,629	88	524	67	2,133.0	21
2013	11180	703	Texas	-	Opponent Totals	-	-	-	115	 	1,415	706	4,081	0.174	1,356	92	211	1,555	36	257	38	1,671.5	33
2013	11180	697	Texas A&M	-	Totals	-	-	-	-	-	115	 	1,662	603	4,186	0.253	1,556	137	171	1,847	36	389	37	2,029.5	26
2013	11180	697	Texas A&M	-	Opponent Totals	-	-	-	-	-	115	 	1,374	632	4,119	0.180	1,286	69	165	1,676	61	326	62	1,667.0	41
2013	11180	699	Texas Southern	-	Totals	-	-	-	-	-	108	 	1,145	554	3,208	0.184	1,012	156	228	1,279	65	235	72	1,483.5	29
2013	11180	699	Texas Southern	-	Opponent Totals	-	-	-	-	-	108	 	1,242	589	3,349	0.195	1,115	202	212	1,335	56	187	49	1,593.5	21
2013	11180	670	Texas St.	-	Totals	-	-	-	-	-	108	 	1,350	618	3,887	0.188	1,273	125	195	1,665	50	333	37	1,691.5	39
2013	11180	670	Texas St.	-	Opponent Totals	-	-	-	-	-	108	 	1,353	575	3,860	0.202	1,244	115	189	1,634	32	406	44	1,703.0	32
2013	11180	700	Texas Tech	-	Totals	-	-	-	-	-	107	 	1,314	582	3,759	0.195	1,232	113	186	1,538	64	333	49	1,657.5	25
2013	11180	700	Texas Tech	-	Opponent Totals	-	-	-	-	-	107	 	1,459	584	3,831	0.228	1,378	132	214	1,604	37	399	60	1,827.5	37
2013	11180	702	Texas-Arlington	-	Totals	-	-	-	-	-	113	 	1,336	706	4,157	0.152	1,222	103	91	1,771	38	422	39	1,688.0	37
2013	11180	702	Texas-Arlington	-	Opponent Totals	-	-	-	-	-	113	 	1,556	698	4,362	0.197	1,418	138	156	1,849	68	392	35	1,958.0	27
2013	11180	709	Toledo	-	Totals	-	-	-	-	-	102	 	1,245	582	3,552	0.187	1,167	93	138	1,409	47	332	62	1,551.0	32
2013	11180	709	Toledo	-	Opponent Totals	-	-	-	-	-	102	 	1,396	559	3,570	0.234	1,317	146	191	1,486	39	354	34	1,758.0	27
2013	11180	711	Towson	-	Totals	-	-	-	98	 	1,452	522	3,279	0.284	1,355	128	221	1,316	33	331	56	1,778.5	28
2013	11180	711	Towson	-	Opponent Totals	-	-	-	98	 	1,079	537	3,173	0.171	1,024	69	173	1,077	46	266	56	1,327.0	34
2013	11180	716	Troy	-	Totals	-	-	-	118	 	1,515	660	4,279	0.200	1,379	109	165	1,889	77	340	49	1,871.0	26
2013	11180	716	Troy	-	Opponent Totals	-	-	-	118	 	1,463	736	4,336	0.168	1,378	124	225	1,808	71	350	66	1,833.0	34
